AREA,PERIMETER,UNIQUEID,SCHEDULERE,SURVEYORCO,WATERSEDGE,ZONETYPE,ZONESUBTYP,CLAUSE,SURVEYDATE,FTYPE_CODE,WATERWAY_I,SCHEDULE_T,DISPLAY_HE,DISPLAY_TE,CONDITIONA,CONDITIO_1,CREATION_T,DISPLAY_RE,DISPLAY_IC,ZONEID,SURVEYORNA,Shape_Leng,Shape_Area,longitude,latitude
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,10 Knots,7,3/10/2014,,22,,Speed Restriction (10 Knots),,0,,,"Refer to Schedule 104, Clause 7",10.jpg,104-3.a,Tad Knaggs,0.328699303,7.04E-05,147.23759,-38.118535
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,10 Knots,7,1/10/2014,,22,,Speed Restriction (10 Knots),,0,,,"Refer to Schedule 104, Clause 7",10.jpg,104-3.b,Tad Knaggs,0.196718615,0.000105531,147.469055,-38.052875
0,0,Gippsland Lakes,104,Geomatic Technologies,VicMap,Speed Restriction,10 Knots,7,25/03/2014,,22,,Speed Restriction (10 Knots),,0,,,"Refer to Schedule 104, Clause 7",10.jpg,104-3.c,Tad Knaggs,0.039799916,4.34E-05,147.963129,-37.88118
0,0,Port Phillip,1,Geomatic Technologies,,Speed Restriction,5 Knots,7,17/10/2014,<Null>,78,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 001, Clause 7",5.jpg,001-2.7.e,Tad Knaggs,0.187428627,1.52E-05,145.118294,-38.145981
0,0,Cairn Curran,52,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/7/2011,,13,,Speed Restriction (5 Knots),,2,,,"Refer to Schedule 052, Clause 7",5.jpg,052-1.b (>13% and <27%),Tad Knaggs,0.083732833,0.000139284,143.978184,-37.028454
0,0,Cairn Curran,52,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/7/2011,,13,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 052, Clause 7",5.jpg,052-2.c (>27%),Tad Knaggs,0.095179023,0.000205068,144.020142,-37.087594
0,0,Cairn Curran,52,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/7/2011,,13,,Speed Restriction (5 Knots),,2,,,"Refer to Schedule 052, Clause 7",5.jpg,052-1.d (>13% and <27%),Tad Knaggs,0.10334007,9.79E-05,144.004286,-37.076486
0,0,Cairn Curran,52,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/7/2011,,13,,Speed Restriction (5 Knots),,2,,,"Refer to Schedule 052, Clause 7",5.jpg,052-1.e (>13% and <27%),Tad Knaggs,0.026914924,2.01E-05,143.959754,-37.015228
0,0,Cairn Curran,52,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/7/2011,,13,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 052, Clause 7",5.jpg,052-2.b (>27%),Tad Knaggs,0.083732833,0.000139284,143.978184,-37.028454
0,0,Cairn Curran,52,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/7/2011,,13,,Speed Restriction (5 Knots),,2,,,"Refer to Schedule 052, Clause 7",5.jpg,052-1.c (>13% and <27%),Tad Knaggs,0.095179023,0.000205068,144.020142,-37.087594
0,0,Cairn Curran,52,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/7/2011,,13,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 052, Clause 7",5.jpg,052-2.d (>27%),Tad Knaggs,0.10334007,9.79E-05,144.004286,-37.076486
0,0,Cairn Curran,52,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/7/2011,,13,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 052, Clause 7",5.jpg,052-2.e (>27%),Tad Knaggs,0.026914924,2.01E-05,143.959754,-37.015228
0,0,Cairn Curran,52,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/7/2011,,13,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 052, Clause 7",5.jpg,052-2.a (>27%),Tad Knaggs,0.692827687,0.000203805,144.009174,-37.09212
5.13E-07,0.003029954,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Access Lane - Water Skiing,Not Applicable,5,23/01/2009,,39,,Access Lane - Water Skiing,,1,,AUTO,"Refer to Schedule 111, Clause 5",SkiingPermitted.png,111-1.a (>44%),Jamie Portman,0.003029954,5.13E-07,146.792057,-37.927288
5.50E-07,0.003113721,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Access Lane - Water Skiing,Not Applicable,5,23/01/2009,,39,,Access Lane - Water Skiing,,1,,AUTO,"Refer to Schedule 111, Clause 5",SkiingPermitted.png,111-1.b (>44%),Jamie Portman,0.003113722,5.50E-07,146.756585,-37.915831
5.62E-07,0.003109575,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Access Lane - Water Skiing,Not Applicable,5,23/01/2009,,39,,Access Lane - Water Skiing,,1,,AUTO,"Refer to Schedule 111, Clause 5",SkiingPermitted.png,111-1.c (>44%),Jamie Portman,0.003109575,5.62E-07,146.756563,-37.909106
7.63E-07,0.004276536,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Access Lane - Water Skiing,Not Applicable,5,23/01/2009,,39,,Access Lane - Water Skiing,,1,,AUTO,"Refer to Schedule 111, Clause 5",SkiingPermitted.png,111-1.d (>44%),Jamie Portman,0.004276536,7.63E-07,146.753057,-37.894961
5.22E-07,0.003224405,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Access Lane - Water Skiing,Not Applicable,5,23/01/2009,,39,,Access Lane - Water Skiing,,1,,AUTO,"Refer to Schedule 111, Clause 5",SkiingPermitted.png,111-1.e (>44%),Jamie Portman,0.003224406,5.22E-07,146.782233,-37.895421
0,0,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.a (>44%),Jamie Portman,0.031896967,1.44E-05,146.746202,-37.901097
0,0,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.b (>44%),Jamie Portman,0.207452133,0.000184425,146.763534,-37.88711
0,0,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.c (>44%),Jamie Portman,0.00883917,4.15E-06,146.747686,-37.894318
0,0,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.d (>44%),Jamie Portman,0.006239216,1.31E-06,146.75053,-37.894005
0,0,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.e (>44%),Jamie Portman,0.010926749,4.25E-06,146.777232,-37.891456
0,0,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.f (>44%),Jamie Portman,0.008976989,1.64E-06,146.78116,-37.895465
0,0,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.g (>44%),Jamie Portman,0.017373406,1.08E-05,146.789821,-37.898596
0,0,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.h (>44%),Jamie Portman,0.010028705,5.58E-06,146.797804,-37.926998
0,0,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.i (>44%),Jamie Portman,0.019008753,1.76E-05,146.790259,-37.933168
0,0,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39,,Speed Restriction (5 Knots),,2,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-1.a (>25% and <44%),Jamie Portman,0.476914394,0.001395097,146.728308,-37.852842
0,0,Lake Glenmaggie,111,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39,,Speed Restriction (5 Knots),,3,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-1 (<25%),Jamie Portman,0.549353524,0.001742323,146.728308,-37.852842
0,0,Lake Narracan,130,Geomatic Technologies,VicMap,Speed Restriction,40 Knots,7,25/06/2012,,43,,Speed Restriction (40 Knots),,1,,,"Refer to Schedule 130, Clause 7",40.jpg,130-1 (>55%),Tad Knaggs,0.272333835,0.000297261,146.296686,-38.149394
0,0,Lake Narracan,130,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/06/2012,,43,,Speed Restriction (5 Knots),,2,,AUTO,"Refer to Schedule 130, Clause 7",5.jpg,130-1 (<55%),Tad Knaggs,0.272619052,0.000298471,146.296686,-38.149394
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.a (>180.0m),Tad Knaggs,0.004332796,8.46E-07,144.495627,-36.886506
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.b (>180.0m),Tad Knaggs,0.032118535,3.83E-05,144.501614,-36.885102
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.c (>180.0m),Tad Knaggs,0.016361735,1.01E-05,144.525843,-36.890408
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.d (>180.0m),Tad Knaggs,0.027201248,1.72E-05,144.53734,-36.904252
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.e (>180.0m),Tad Knaggs,0.013765495,7.70E-06,144.535015,-36.921775
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.f (>180.0m),Tad Knaggs,0.25845308,8.51E-05,144.535619,-36.936103
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.g (>180.0m),Tad Knaggs,0.019765394,1.27E-05,144.548825,-36.928407
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.h (>180.0m),Tad Knaggs,0.275865521,8.33E-05,144.544896,-36.949146
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.i (>180.0m),Tad Knaggs,0.045266321,3.38E-05,144.554678,-36.937387
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.j (>180.0m),Tad Knaggs,0.018056201,8.18E-06,144.557876,-36.935643
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.k (>180.0m),Tad Knaggs,0.032772145,3.59E-05,144.591676,-36.895305
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.l (>180.0m),Tad Knaggs,0.059329795,2.18E-05,144.622976,-36.908451
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.m (>180.0m),Tad Knaggs,0.038071412,6.11E-05,144.619708,-36.872433
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.i (>180.0m),Tad Knaggs,0.002374864,3.49E-07,144.504388,-36.867231
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.ii (>180.0m),Tad Knaggs,0.002012002,2.27E-07,144.500975,-36.884164
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.iii (>180.0m),Tad Knaggs,0.002138965,2.66E-07,144.513383,-36.875869
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.iv (>180.0m),Tad Knaggs,0.002800055,4.51E-07,144.535222,-36.92325
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.v (>180.0m),Tad Knaggs,0.002737556,4.38E-07,144.548921,-36.935701
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.vi (>180.0m),Tad Knaggs,0.00211052,2.59E-07,144.60605,-36.871615
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.vii (>180.0m),Tad Knaggs,0.002140028,2.72E-07,144.591866,-36.87431
0,0,Eppalock Lake,49,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/6/2013,,19,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.viii (>180.0m),Tad Knaggs,0.002325661,3.17E-07,144.539843,-36.858407
