AREA,PERIMETER,UNIQUEID,SCHEDULERE,SURVEYORCO,WATERSEDGE,ZONETYPE,ZONESUBTYP,CLAUSE,SURVEYDATE,FTYPE_CODE,WATERWAY_I,SCHEDULE_T,DISPLAY_HE,DISPLAY_TE,CONDITIONA,CONDITIO_1,CREATION_T,DISPLAY_RE,DISPLAY_IC,ZONEID,SURVEYORNA,Shape_Leng,Shape_Area,longitude,latitude
0.0,0.0,Gippsland-Lakes_0005,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,03/10/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.c,Tad Knaggs,0.01689420764,5.79514e-06,147.249445,-38.062011
0.0,0.0,Gippsland-Lakes_0006,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.e.i,Tad Knaggs,0.03197468402,2.5315429999999997e-05,147.586851,-38.039796
0.0,0.0,Gippsland-Lakes_0007,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.e.ii,Tad Knaggs,0.031166817610000005,2.592857e-05,147.575129,-38.04873
0.0,0.0,Gippsland-Lakes_0008,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,26/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.e.iii,Tad Knaggs,0.05651144159,5.030788e-05,147.610802,-38.025798
0.0,0.0,Gippsland-Lakes_0009,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,26/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.f,Tad Knaggs,0.12213888672,0.00010459863000000001,147.857886,-37.925008
0.0,0.0,Gippsland-Lakes_0010,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,01/10/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.g,Tad Knaggs,0.08068028056,5.82682e-05,147.684754,-37.94228
0.0,0.0,Gippsland-Lakes_0011,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.h,Tad Knaggs,0.06350687654,6.887688e-05,147.734326,-37.906608
0.0,0.0,Gippsland-Lakes_0012,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.i,Tad Knaggs,0.01649555745,1.076868e-05,147.686777,-37.894421
0.0,0.0,Gippsland-Lakes_0013,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,01/10/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.j,Tad Knaggs,3.59799863273,0.0006547124700000001,147.682133,-37.880095
0.0,0.0,Gippsland-Lakes_0014,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,01/10/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.k,Tad Knaggs,0.5023737042,0.0001148459,147.701758,-37.729608
0.0,0.0,Gippsland-Lakes_0015,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,01/10/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.l,Tad Knaggs,2.16033761187,0.00035825061,147.794226,-37.859168
0.0,0.0,Gippsland-Lakes_0016,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.m.i,Tad Knaggs,0.0238504868,2.6171620000000003e-05,147.85798,-37.894397
0.0,0.0,Gippsland-Lakes_0017,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.m.ii,Tad Knaggs,0.03108704111,1.460092e-05,147.872372,-37.893196
0.0,0.0,Gippsland-Lakes_0018,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.n,Tad Knaggs,0.014927086340000001,5.54471e-06,147.861226,-37.880552
0.0,0.0,Gippsland-Lakes_0019,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.o,Tad Knaggs,0.02189225793,6.67416e-06,147.875948,-37.880987
0.0,0.0,Gippsland-Lakes_0020,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.p,Tad Knaggs,0.11074141789999999,0.00010372773999999999,148.013159,-37.87538
0.0,0.0,Gippsland-Lakes_0021,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.q,Tad Knaggs,0.19498959281,0.00013966157,147.97142,-37.883034
0.0,0.0,Gippsland-Lakes_0022,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.r,Tad Knaggs,0.005384400829999999,1.52155e-06,147.852169,-37.892462
0.0,0.0,Gippsland-Lakes_0023,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.s,Tad Knaggs,0.02038420811,1.049396e-05,147.963885,-37.88749
0.0,0.0,Gippsland-Lakes_0024,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.t,Tad Knaggs,0.03113799162,3.5683759999999996e-05,147.950622,-37.892718
0.0,0.0,Gippsland-Lakes_0025,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,01/10/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.u,Tad Knaggs,0.05493993407000001,2.137576e-05,147.687437,-37.919834
0.0,0.0,Gippsland-Lakes_0026,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,01/10/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.v,Tad Knaggs,0.1197465403,0.00012945738,147.713124,-37.925501
0.0,0.0,Gippsland-Lakes_0027,104.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/03/2014,,22.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 104, Clause 7",5.jpg,104-2.w,Tad Knaggs,0.04085527835,2.843689e-05,147.767615,-37.960715
0.0,0.0,Gippsland-Lakes_0028,104.0,Geomatic Technologies,VicMap,Speed Restriction,10 Knots,7,03/10/2014,,22.0,,Speed Restriction (10 Knots),,0,,,"Refer to Schedule 104, Clause 7",10.jpg,104-3.a,Tad Knaggs,0.32869930316,7.042417e-05,147.23759,-38.118535
0.0,0.0,Gippsland-Lakes_0029,104.0,Geomatic Technologies,VicMap,Speed Restriction,10 Knots,7,01/10/2014,,22.0,,Speed Restriction (10 Knots),,0,,,"Refer to Schedule 104, Clause 7",10.jpg,104-3.b,Tad Knaggs,0.19671861524999998,0.00010553122999999999,147.469055,-38.052875
0.0,0.0,Gippsland-Lakes_0030,104.0,Geomatic Technologies,VicMap,Speed Restriction,10 Knots,7,25/03/2014,,22.0,,Speed Restriction (10 Knots),,0,,,"Refer to Schedule 104, Clause 7",10.jpg,104-3.c,Tad Knaggs,0.03979991599,4.338826e-05,147.963129,-37.88118
0.0,0.0,PortPhillip_00071,1.0,Geomatic Technologies,,Speed Restriction,5 Knots,7,17/10/2014,<Null>,78.0,,Speed Restriction (5 Knots),,0,,,"Refer to Schedule 001, Clause 7",5.jpg,001-2.7.e,Tad Knaggs,0.18742862710000002,1.5231479999999998e-05,145.118294,-38.145981
0.0,0.0,CairnCurran_0002,52.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/07/2011,,13.0,,Speed Restriction (5 Knots),,2,,,"Refer to Schedule 052, Clause 7",5.jpg,052-1.b (>13% and <27%),Tad Knaggs,0.08373283347,0.00013928416,143.978184,-37.028454
0.0,0.0,CairnCurran_0016,52.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/07/2011,,13.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 052, Clause 7",5.jpg,052-2.c (>27%),Tad Knaggs,0.09517902257000001,0.00020506846999999997,144.020142,-37.087594
0.0,0.0,CairnCurran_0006,52.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/07/2011,,13.0,,Speed Restriction (5 Knots),,2,,,"Refer to Schedule 052, Clause 7",5.jpg,052-1.d (>13% and <27%),Tad Knaggs,0.10334006953,9.788369e-05,144.004286,-37.076486
0.0,0.0,CairnCurran_0007,52.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/07/2011,,13.0,,Speed Restriction (5 Knots),,2,,,"Refer to Schedule 052, Clause 7",5.jpg,052-1.e (>13% and <27%),Tad Knaggs,0.02691492445,2.005937e-05,143.959754,-37.015228
0.0,0.0,CairnCurran_0013,52.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/07/2011,,13.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 052, Clause 7",5.jpg,052-2.b (>27%),Tad Knaggs,0.08373283347,0.00013928416,143.978184,-37.028454
0.0,0.0,CairnCurran_0004,52.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/07/2011,,13.0,,Speed Restriction (5 Knots),,2,,,"Refer to Schedule 052, Clause 7",5.jpg,052-1.c (>13% and <27%),Tad Knaggs,0.09517902257000001,0.00020506846999999997,144.020142,-37.087594
0.0,0.0,CairnCurran_0019,52.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/07/2011,,13.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 052, Clause 7",5.jpg,052-2.d (>27%),Tad Knaggs,0.10334006953,9.788369e-05,144.004286,-37.076486
0.0,0.0,CairnCurran_0022,52.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/07/2011,,13.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 052, Clause 7",5.jpg,052-2.e (>27%),Tad Knaggs,0.02691492445,2.005937e-05,143.959754,-37.015228
0.0,0.0,CairnCurran_0010,52.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,11/07/2011,,13.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 052, Clause 7",5.jpg,052-2.a (>27%),Tad Knaggs,0.69282768705,0.00020380537,144.009174,-37.09212
5.127e-07,0.0030299541899999997,LakeGlenmaggie_0003,111.0,Geomatic Technologies,VicMap Modified,Access Lane - Water Skiing,Not Applicable,5,23/01/2009,,39.0,,Access Lane - Water Skiing,,1,,AUTO,"Refer to Schedule 111, Clause 5",SkiingPermitted.png,111-1.a (>44%),Jamie Portman,0.00302995411,5.127e-07,146.792057,-37.927288
5.502e-07,0.0031137212599999997,LakeGlenmaggie_0004,111.0,Geomatic Technologies,VicMap Modified,Access Lane - Water Skiing,Not Applicable,5,23/01/2009,,39.0,,Access Lane - Water Skiing,,1,,AUTO,"Refer to Schedule 111, Clause 5",SkiingPermitted.png,111-1.b (>44%),Jamie Portman,0.0031137219399999996,5.5021e-07,146.756585,-37.915831
5.6227e-07,0.0031095746999999997,LakeGlenmaggie_0005,111.0,Geomatic Technologies,VicMap Modified,Access Lane - Water Skiing,Not Applicable,5,23/01/2009,,39.0,,Access Lane - Water Skiing,,1,,AUTO,"Refer to Schedule 111, Clause 5",SkiingPermitted.png,111-1.c (>44%),Jamie Portman,0.0031095749199999997,5.6227e-07,146.756563,-37.909106
7.6328e-07,0.00427653561,LakeGlenmaggie_0006,111.0,Geomatic Technologies,VicMap Modified,Access Lane - Water Skiing,Not Applicable,5,23/01/2009,,39.0,,Access Lane - Water Skiing,,1,,AUTO,"Refer to Schedule 111, Clause 5",SkiingPermitted.png,111-1.d (>44%),Jamie Portman,0.00427653559,7.6328e-07,146.753057,-37.894961
5.221e-07,0.00322440466,LakeGlenmaggie_0007,111.0,Geomatic Technologies,VicMap Modified,Access Lane - Water Skiing,Not Applicable,5,23/01/2009,,39.0,,Access Lane - Water Skiing,,1,,AUTO,"Refer to Schedule 111, Clause 5",SkiingPermitted.png,111-1.e (>44%),Jamie Portman,0.0032244056,5.221e-07,146.782233,-37.895421
0.0,0.0,LakeGlenmaggie_0010,111.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.a (>44%),Jamie Portman,0.03189696703,1.44047e-05,146.746202,-37.901097
0.0,0.0,LakeGlenmaggie_0011,111.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.b (>44%),Jamie Portman,0.20745213259,0.00018442506,146.763534,-37.88711
0.0,0.0,LakeGlenmaggie_0014,111.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.c (>44%),Jamie Portman,0.00883916953,4.15497e-06,146.747686,-37.894318
0.0,0.0,LakeGlenmaggie_0015,111.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.d (>44%),Jamie Portman,0.0062392164600000004,1.30612e-06,146.75053,-37.894005
0.0,0.0,LakeGlenmaggie_0016,111.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.e (>44%),Jamie Portman,0.010926748670000002,4.2547300000000005e-06,146.777232,-37.891456
0.0,0.0,LakeGlenmaggie_0017,111.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.f (>44%),Jamie Portman,0.00897698914,1.6437599999999998e-06,146.78116,-37.895465
0.0,0.0,LakeGlenmaggie_0018,111.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.g (>44%),Jamie Portman,0.017373406469999998,1.0799089999999999e-05,146.789821,-37.898596
0.0,0.0,LakeGlenmaggie_0019,111.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.h (>44%),Jamie Portman,0.01002870502,5.5839800000000005e-06,146.797804,-37.926998
0.0,0.0,LakeGlenmaggie_0020,111.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39.0,,Speed Restriction (5 Knots),,1,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-2.i (>44%),Jamie Portman,0.01900875332,1.756414e-05,146.790259,-37.933168
0.0,0.0,LakeGlenmaggie_0002,111.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39.0,,Speed Restriction (5 Knots),,2,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-1.a (>25% and <44%),Jamie Portman,0.47691439432,0.0013950968099999998,146.728308,-37.852842
0.0,0.0,LakeGlenmaggie_0001,111.0,Geomatic Technologies,VicMap Modified,Speed Restriction,5 Knots,7,23/01/2009,,39.0,,Speed Restriction (5 Knots),,3,,AUTO,"Refer to Schedule 111, Clause 7",5.jpg,111-1 (<25%),Jamie Portman,0.5493535242700001,0.0017423225,146.728308,-37.852842
0.0,0.0,LakeNarracan_0008,130.0,Geomatic Technologies,VicMap,Speed Restriction,40 Knots,7,25/06/2012,,43.0,,Speed Restriction (40 Knots),,1,,,"Refer to Schedule 130, Clause 7",40.jpg,130-1 (>55%),Tad Knaggs,0.27233383475,0.00029726096,146.296686,-38.149394
0.0,0.0,LakeNarracan_0001,130.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,25/06/2012,,43.0,,Speed Restriction (5 Knots),,2,,AUTO,"Refer to Schedule 130, Clause 7",5.jpg,130-1 (<55%),Tad Knaggs,0.27261905213000004,0.00029847053,146.296686,-38.149394
0.0,0.0,Eppalock-Lake_0001,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.a (>180.0m),Tad Knaggs,0.00433279618,8.456299999999999e-07,144.495627,-36.886506
0.0,0.0,Eppalock-Lake_0002,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.b (>180.0m),Tad Knaggs,0.03211853527,3.8331199999999996e-05,144.501614,-36.885102
0.0,0.0,Eppalock-Lake_0003,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.c (>180.0m),Tad Knaggs,0.01636173496,1.014122e-05,144.525843,-36.890408
0.0,0.0,Eppalock-Lake_0004,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.d (>180.0m),Tad Knaggs,0.02720124835,1.724994e-05,144.53734,-36.904252
0.0,0.0,Eppalock-Lake_0005,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.e (>180.0m),Tad Knaggs,0.01376549541,7.6982e-06,144.535015,-36.921775
0.0,0.0,Eppalock-Lake_0006,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.f (>180.0m),Tad Knaggs,0.2584530795,8.511267e-05,144.535619,-36.936103
0.0,0.0,Eppalock-Lake_0007,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.g (>180.0m),Tad Knaggs,0.01976539405,1.268288e-05,144.548825,-36.928407
0.0,0.0,Eppalock-Lake_0008,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.h (>180.0m),Tad Knaggs,0.27586552114,8.333381e-05,144.544896,-36.949146
0.0,0.0,Eppalock-Lake_0009,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.i (>180.0m),Tad Knaggs,0.04526632114,3.383667e-05,144.554678,-36.937387
0.0,0.0,Eppalock-Lake_0010,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.j (>180.0m),Tad Knaggs,0.01805620079,8.18321e-06,144.557876,-36.935643
0.0,0.0,Eppalock-Lake_0011,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.k (>180.0m),Tad Knaggs,0.03277214508,3.587358e-05,144.591676,-36.895305
0.0,0.0,Eppalock-Lake_0012,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.l (>180.0m),Tad Knaggs,0.059329794520000007,2.182348e-05,144.622976,-36.908451
0.0,0.0,Eppalock-Lake_0013,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.m (>180.0m),Tad Knaggs,0.038071411789999995,6.107491e-05,144.619708,-36.872433
0.0,0.0,Eppalock-Lake_0014,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.i (>180.0m),Tad Knaggs,0.0023748642699999998,3.4904000000000006e-07,144.504388,-36.867231
0.0,0.0,Eppalock-Lake_0015,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.ii (>180.0m),Tad Knaggs,0.00201200182,2.2736999999999998e-07,144.500975,-36.884164
0.0,0.0,Eppalock-Lake_0016,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.iii (>180.0m),Tad Knaggs,0.00213896453,2.6624000000000003e-07,144.513383,-36.875869
0.0,0.0,Eppalock-Lake_0017,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.iv (>180.0m),Tad Knaggs,0.0028000552600000003,4.513e-07,144.535222,-36.92325
0.0,0.0,Eppalock-Lake_0018,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.v (>180.0m),Tad Knaggs,0.00273755618,4.3755000000000005e-07,144.548921,-36.935701
0.0,0.0,Eppalock-Lake_0019,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.vi (>180.0m),Tad Knaggs,0.00211051973,2.5879e-07,144.60605,-36.871615
0.0,0.0,Eppalock-Lake_0020,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.vii (>180.0m),Tad Knaggs,0.00214002766,2.7204e-07,144.591866,-36.87431
0.0,0.0,Eppalock-Lake_0021,49.0,Geomatic Technologies,VicMap,Speed Restriction,5 Knots,7,3/06/2013,,19.0,,Speed Restriction (5 Knots),,1,,,"Refer to Schedule 049, Clause 7",5.jpg,049-1.n.viii (>180.0m),Tad Knaggs,0.00232566085,3.1659e-07,144.539843,-36.858407
