STATION,STNAME,LATITUDE,LONGITUDE,FISHING,FISH,Field pH,Field DO,Field Temp,Field SampTemp,Field AirTemp,Field SampDepth,Field Turb,Field EC,EC,Color,Temp,pH,Total Alk,BiCarb,Cab,OH,Hardness,CalcHardness,Calc TDS,TSS,Ca,Cl,Mg,Nitrate,Nitrite,NO3+NO2,Ammonia,Kjeldahl N,Total N,DO,Total P,FRP,K,Na,SO4,Al,As,Cd,Cr,Cu,F,Fe,Pb,Mn,Hg,Mo,Ni,Se,SiO2,Zn,Anions,Cations,TOC,DOC,Chlorophyll-a,Phaeophytin,LOCATION,BOATING,ZONETYPE,ZONESUBTYP,DISPLAY_HE,ZONEID
226220,LOCH RIVER,-37.86668554,146.0068379,0,,159,159,0,0,0,159,159,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOOJEE,0,,,,
226222,LATROBE RIVER,-37.8822443,145.8929853,0,,431,430,0,0,0,431,443,0,0,293,1,76,114,0,0,0,0,0,0,291,114,114,114,0,0,0,9,292,0,1,292,254,114,114,114,0,0,0,0,0,0,38,0,38,0,0,0,0,38,0,0,0,35,0,0,0,NEAR NOOJEE (US ADA R JUNCT.),0,,,,
226224,LATROBE RIVER,-38.14817357,146.7894905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROSEDALE (ANABRANCH),0,,,,
226226,TANJIL RIVER,-37.97984217,146.193315,0,,345,344,0,0,0,343,357,0,0,216,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,9,216,0,0,216,215,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,TANJIL JUNCTION,0,,,,
226227,LATROBE RIVER,-38.13921347,146.9189788,0,,251,250,0,0,0,249,835,0,0,685,586,12,0,0,0,0,0,0,0,681,0,0,0,0,0,0,19,669,525,515,1197,663,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,KILMANY SOUTH,0,,,,
226228,LATROBE RIVER,-38.14239142,146.7917096,0,,362,362,0,0,0,360,381,0,0,371,1,5,2,0,0,0,0,0,0,356,2,2,2,0,0,0,9,370,0,0,375,361,2,2,2,0,220,220,220,220,0,2,220,2,220,0,220,0,2,220,0,0,2,0,0,0,ROSEDALE (MAIN STREAM),0,,,,
226235,TYERS RIVER,-37.96182377,146.3341122,0,,66,66,0,0,0,65,83,0,0,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,1,79,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TYERS JUNCTION,0,,,,
226253,TRIGGER CREEK,-37.90305833,146.3686167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GIPPSLAND WATER SYPHON,0,,,,
226402,MOE DRAIN,-38.17598946,146.2130207,0,,349,348,0,0,0,347,361,0,0,326,1,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,9,325,0,0,326,324,0,0,0,0,214,214,214,214,0,0,214,0,214,0,214,0,0,214,0,0,0,0,0,0,TRAFALGAR EAST,0,,,,
226406,LITTLE MORWELL ROVER,-38.385,146.2483333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOOLARRA,0,,,,
226407,MORWELL RIVER,-38.40696156,146.3053661,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOOLARRA,0,,,,
226408,MORWELL R,-38.215146,146.368318,0,,189,188,0,0,0,187,202,0,0,201,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,201,0,0,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YALLOURN,0,,,,
226410,TRARALGON CREEK,-38.32297218,146.5315258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOORNALLA,0,,,,
226415,TRARALGON CREEK,-38.2698709,146.5404981,0,,238,232,0,0,0,237,255,0,0,227,0,0,18,18,18,18,0,0,0,227,18,18,18,18,18,0,18,0,0,0,18,18,18,18,18,0,0,17,18,18,0,18,18,18,17,18,18,18,18,18,0,0,0,0,0,0,TRARALGON SOUTH (JONES RD),0,,,,
226602,AREA 2 SITE1,-38.14802742,147.1826474,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOWDS MORASS NTH,0,,,,
226605,LAKE VICTORIA,-38.0546,147.46044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCLENNAN'S STRAIT,0,,,,
226606,LAKE VICTORIA,-38.04509867,147.5832521,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCH SPORT,0,,,,
226607,MCMILLAN STRAIT,-37.91159,147.72829,1,"Flathead, Bream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAYNESVILLE,0,,,,
226608,LAKE KING,-37.88,147.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METUNG,0,,,,
226609,CUNNINGHAM ARM,-37.88424,147.97333,1,"Australian salmon, Tailor, Bream, Luderick",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BULLOCK ISLAND,0,,,,
226611,HEART MORASS,-38.13263039,147.1795568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RICKETY BRIDGE,0,,,,
226814,RAIN GAUGE,-38.3965772,146.5623601,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT TASSIE,0,,,,
226815,RAIN GAUGE (TRARALGON CK),-38.19424828,146.531575,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRARALGON - EPA YARD,0,,,,
226818,RAIN GAUGE,-38.43016562,146.5411682,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BALOOK,0,,,,
226819,RAIN GAUGE,-38.31815714,146.5660235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CALIGNEE NORTH,0,,,,
226825,RAINGAUGE,-38.2186,146.24868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOE SOUTH,0,,,,
226826,RAINGAUGE,-38.2741,146.09125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YARRAGON SOUTH,0,,,,
226827,RAINGAUGE,-38.30531,146.21397,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THORPDALE PEAK,0,,,,
226829,RAINGAUGE,-38.35452052,146.4378558,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JERRALANG DOBBINS ROAD,0,,,,
227200,TARRA RIVER,-38.550964,146.682818,0,,304,304,0,0,0,306,319,0,0,308,0,0,2,0,0,0,0,0,0,307,2,2,2,0,0,0,9,308,0,0,308,306,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,YARRAM,0,,,,
227202,TARWIN RIVER,-38.58164621,145.9915693,1,"Estuary perch, Bream",362,360,0,0,0,360,375,0,0,367,0,0,2,0,0,0,0,0,0,355,2,2,2,0,0,0,9,367,0,0,367,364,2,2,2,0,214,214,214,214,0,2,214,2,214,0,214,0,2,214,0,0,2,0,0,0,MEENIYAN,0,,,,
227205,MERRIMAN CREEK,-38.35208581,146.6547464,0,,150,150,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CALIGNEE SOUTH,0,,,,
227210,BRUTHEN CREEK,-38.39502395,146.74407,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARRAJUNG LOWER,0,,,,
227211,AGNES RIVER,-38.6399743,146.3724776,0,,349,347,0,0,0,347,361,0,0,324,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,9,324,0,0,324,322,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,TOORA,0,,,,
227213,JACK RIVER,-38.52579869,146.538118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JACK RIVER,0,,,,
227219,BASS RIVER,-38.35761263,145.7250841,1,"Bream, Estuary perch, Mullet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCH,0,,,,
227225,TARRA RIVER,-38.46949417,146.5551106,0,,170,171,0,0,0,171,171,0,0,135,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,9,135,0,0,135,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FISCHERS,0,,,,
227226,TARWIN RIVER EAST BRANCH,-38.49963302,146.1609799,1,"Estuary perch, Bream",131,131,0,0,0,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUMBALK NORTH,0,,,,
227227,WILKUR CREEK,-38.3929462,145.9573587,0,,271,271,0,0,0,271,271,0,0,99,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,99,0,0,99,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEONGATHA,0,,,,
227231,BASS RIVER,-38.46690301,145.5151703,1,"Bream, Estuary perch, Mullet",461,458,0,0,0,358,475,0,0,365,0,0,2,0,0,0,0,0,0,363,2,2,2,103,103,0,112,468,103,0,468,362,2,2,2,0,306,306,306,306,0,2,306,2,203,0,306,0,2,306,0,0,2,0,0,0,GLEN FORBES SOUTH,0,,,,
227232,LANCE CREEK,-38.49200158,145.6673833,0,,156,156,0,0,0,156,156,0,0,83,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,79,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LANCE CREEK RESERVOIR,0,,,,
227236,POWLETT RIVER,-38.55901685,145.7088978,0,,107,106,0,0,0,106,120,0,0,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,88,0,0,88,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D/S FOSTER CREEK JUNCTION,0,,,,
227237,FRANKLIN RIVER,-38.62956287,146.3080486,0,,349,348,0,0,0,348,362,0,0,323,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,9,323,0,0,323,323,0,0,0,0,201,201,201,201,0,0,201,0,201,0,201,0,0,201,0,0,0,0,0,0,TOORA,0,,,,
227239,MERRIMAN CREEK,-38.26600905,146.9160718,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STRADBROKE WEST,0,,,,
227242,MERRIMAN CREEK,-38.37514934,147.1854982,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEASPRAY TOWNSHIP,0,,,,
227244,DEEP CREEK,-38.61443578,146.222519,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOSTER,0,,,,
227245,LITTLE BASS RIVER,-38.3598556,145.7988079,1,"Bream, Estuary perch, Mullet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POOWONG U/S LITTLE BASS RES.,0,,,,
227246,COALITION CREEK,-38.409367,145.818297,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
227248,BELLVIEW CREEK,-38.40014519,145.8131798,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BELLVIEW RESERVOIR,0,,,,
227249,RUBY CREEK,-38.40313777,145.8819819,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARAWATA,0,,,,
227251,TARRA RIVER,-38.47569363,146.5792734,0,,181,179,0,0,0,179,194,0,0,191,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,190,0,0,190,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TARRA WEIR OFFTAKE,0,,,,
227253,TARWIN R,-38.694604,145.877442,0,,192,191,0,0,0,191,205,0,0,203,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,203,0,0,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FISH CK DRAIN,0,,,,
227254,POWLETT R,-38.566732,145.561338,0,,188,188,0,0,0,190,202,0,0,147,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,146,0,0,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WONTHAGGI,0,,,,
227258,ALBERT RIVER,-38.57538504,146.5719882,0,,163,163,0,0,0,160,175,0,0,114,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,113,0,0,113,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GELLIONDALE,0,,,,
227262,TARRA RIVER,-38.60997386,146.7033269,0,,131,131,0,0,0,129,144,0,0,138,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,138,0,0,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TARRAVILLE (BREWERY CK ROAD),0,,,,
227264,COALITION CREEK,-38.44973718,145.9571493,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEONGATHA (SPENCERS ROAD BRIDGE),0,,,,
227266,TARWIN RIVER,-38.52499336,145.9560067,1,"Estuary perch, Bream",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOONWARRA,0,,,,
227270,FOSTER CREEK,-38.43219544,145.7926083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KORUMBURRA,0,,,,
227271,STONY CREEK,-38.603299,146.038287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEENIYAN,0,,,,
227272,MERRIMAN CREEK,-38.35545556,147.1651778,0,,55,55,0,0,0,53,55,0,0,56,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,56,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEASPRAY PUMP STATION,0,,,,
227273,POWLETT RIVER,-38.57365861,145.5105533,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOUTH OF POWLETT ROAD,0,,,,
228272,KANANOOK CREEK,-38.1439,145.12,0,,298,292,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,297,0,298,298,288,0,298,0,0,0,0,0,242,242,242,242,0,0,242,0,0,0,242,0,0,242,0,0,0,0,0,0,WELLS STREET FRANKSTON,0,,,,
228273,MONBULK CREEK,-37.9038,145.257,0,,125,119,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,125,125,125,0,125,0,0,0,0,0,125,125,125,125,0,0,125,0,0,0,125,0,0,125,0,0,0,0,0,0,KAROO ROAD,0,,,,
228274,PATTERSON RIVER,-38.0576,145.146,0,,386,381,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,382,0,383,382,384,0,383,0,0,0,0,0,263,263,263,263,0,0,263,0,0,0,263,0,0,263,0,0,0,0,0,0,NATIONAL WATER SPORTS CNTR BANGHOLME,0,,,,
228275,KACKERABOITE CREEK,-38.1668,145.1,0,,126,121,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,126,126,126,0,126,0,0,0,0,0,126,126,126,126,0,0,126,0,0,0,126,0,0,126,0,0,0,0,0,0,OLD MORNINGTON ROAD,0,,,,
228276,KING PARROT CREEK,-38.1749,145.717,0,,95,92,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,95,95,95,0,95,0,0,0,0,0,95,95,95,95,0,0,95,0,0,0,95,0,0,95,0,0,0,0,0,0,KOO WEE RUP LONGWARRY ROAD,0,,,,
228277,LABERTOUCHE CREEK,-38.0708,145.797,0,,95,92,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,95,95,95,0,95,0,0,0,0,0,95,95,95,95,0,0,95,0,0,0,95,0,0,95,0,0,0,0,0,0,LABERTOUCHE JACKSONS TRACK,0,,,,
228278,LOWER GUM SCRUB CREEK,-38.1481,145.447,0,,61,56,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,61,61,61,0,61,0,0,0,0,0,61,61,61,61,0,0,61,0,0,0,61,0,0,61,0,0,0,0,0,0,WENN ROAD,0,,,,
228279,MINNIEBURN CREEK,-38.2344,145.835,0,,103,100,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,103,103,103,0,103,0,0,0,0,0,103,103,103,103,0,0,103,0,0,0,103,0,0,103,0,0,0,0,0,0,SOUTH ROAD,0,,,,
228280,MUSK CREEK,-38.1877,145.71,0,,83,83,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,83,83,83,0,83,0,0,0,0,0,83,83,83,83,0,0,83,0,0,0,83,0,0,83,0,0,0,0,0,0,KOO WEE RUP LONGWARRY ROAD,0,,,,
228281,OLIVERS CREEK,-38.2885,145.196,0,,127,121,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,0,127,127,127,0,127,0,0,0,0,0,127,127,127,127,0,0,127,0,0,0,127,0,0,127,0,0,0,0,0,0,BAYVIEW ROAD,0,,,,
228282,SWEETWATER CREEK,-38.1599,145.111,0,,122,117,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,0,122,122,122,0,122,0,0,0,0,0,122,122,122,122,0,0,122,0,0,0,122,0,0,122,0,0,0,0,0,0,GRANGE ROAD,0,,,,
228283,WYLIES DRAIN,-38.1957,145.338,0,,77,75,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,77,77,77,0,77,0,0,0,0,0,77,77,77,77,0,0,77,0,0,0,77,0,0,77,0,0,0,0,0,0,BAXTER-TOORADIN ROAD,0,,,,
228284,MCDONALDS DRAIN,-38.1563,145.503,0,,56,56,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,56,56,56,0,56,0,0,0,0,0,56,56,56,56,0,0,56,0,0,0,56,0,0,56,0,0,0,0,0,0,BALLARTO ROAD,0,,,,
228285,ARARAT CREEK,-38.0832,145.593,0,,98,98,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,98,98,98,0,98,0,0,0,0,0,98,98,98,98,0,0,98,0,0,0,98,0,0,98,0,0,0,0,0,0,NAR NAR GOO LONGWARRY ROAD,0,,,,
228286,DIAMOND CREEK,-38.0129,145.742,0,,102,99,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,0,102,102,102,0,102,0,0,0,0,0,102,102,102,102,0,0,102,0,0,0,102,0,0,102,0,0,0,0,0,0,ELLIS ROAD,0,,,,
228386,BALCOMBE CREEK,-38.2642,145.037,0,,304,298,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,304,0,304,303,304,0,303,0,0,0,0,0,236,236,236,236,0,0,236,0,0,0,236,0,0,236,0,0,0,0,0,0,NEPEAN HIGHWAY MOUNT MARTHA,0,,,,
228388,EUMMEMERING CREEK,-38.0407,145.18,0,,269,269,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,269,0,269,269,269,0,269,0,0,0,0,0,213,214,214,214,0,0,214,0,0,0,214,0,0,214,0,0,0,0,0,0,WORSLEY ROAD BANGHOLME,0,,,,
228398,FERNY CREEK,-37.9033,145.252,0,,125,119,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,125,125,125,0,125,0,0,0,0,0,125,125,125,125,0,0,125,0,0,0,125,0,0,125,0,0,0,0,0,0,MONBULK CREEK KNOXFIELD,0,,,,
228604,CROYDON MAIN DRAIN,-37.8345,145.259,0,,95,95,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,95,95,95,0,95,0,0,0,0,0,95,95,95,95,0,0,95,0,0,0,95,0,0,95,0,0,0,0,0,0,BANGALOOK ROAD WALKWAY WEST-EAST,0,,,,
229146,STRINGYBARK CREEK,-37.6949,145.383,0,,249,245,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,249,0,249,249,249,0,249,0,0,0,0,0,218,218,218,218,0,0,218,0,0,0,218,0,0,218,0,0,0,0,0,0,YARRA GLEN ROAD COLDSTREAM,0,,,,
229289,LITTLE YARRA RIVER,-37.7772,145.604,0,,207,207,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,207,0,207,207,207,0,207,0,0,0,0,0,207,207,207,207,0,0,207,0,0,0,207,0,0,207,0,0,0,0,0,0,CORDUROY ROAD,0,,,,
229295,BRUCES CREEK,-37.5112,145.123,0,,103,100,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,103,103,103,0,103,0,0,0,0,0,103,103,103,103,0,0,103,0,0,0,103,0,0,103,0,0,0,0,0,0,BEECH STREET,0,,,,
229296,CORANDERRK CREEK,-37.689,145.519,0,,105,102,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,105,105,105,0,105,0,0,0,0,0,105,105,105,105,0,0,105,0,0,0,105,0,0,105,0,0,0,0,0,0,HEALESVILLE-KOO WEE RUP ROAD,0,,,,
229297,EDGARS CREEK,-37.7337,144.976,0,,123,117,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123,0,123,123,123,0,123,0,0,0,0,0,123,123,123,123,0,0,123,0,0,0,123,0,0,123,0,0,0,0,0,0,MURRAY ROAD,0,,,,
229298,MCMAHONS CREEK,-37.7014,145.831,0,,98,95,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,98,98,98,0,98,0,0,0,0,0,98,98,98,98,0,0,98,0,0,0,98,0,0,98,0,0,0,0,0,0,WOODS POINT ROAD,0,,,,
229299,NEW CHUM CREEK,-37.6339,145.519,0,,105,102,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,105,105,105,0,105,0,0,0,0,0,105,105,105,105,0,0,105,0,0,0,105,0,0,105,0,0,0,0,0,0,ROAD 11 OFF MYERS CREEK ROAD,0,,,,
229416,OLINDA CREEK,-37.7781,145.361,0,,126,120,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,126,126,126,0,126,0,0,0,0,0,126,126,126,126,0,0,126,0,0,0,126,0,0,126,0,0,0,0,0,0,HULL ROAD,0,,,,
229417,SCOTCHMAN CREEK,-37.8761,145.079,0,,128,122,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,128,128,128,0,128,0,0,0,0,0,128,128,128,128,0,0,128,0,0,0,128,0,0,128,0,0,0,0,0,0,GOLFERS DRIVE,0,,,,
229418,STARVATION CREEK,-37.7151,145.8,0,,103,100,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,0,103,103,103,0,103,0,0,0,0,0,103,103,103,103,0,0,103,0,0,0,103,0,0,103,0,0,0,0,0,0,WOODS POINT ROAD,0,,,,
229419,YARRA RIVER,-37.6811,145.35,0,,373,372,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,376,0,376,376,376,0,376,0,0,0,0,0,230,230,230,230,0,0,230,0,0,0,230,0,0,230,0,0,0,0,0,0,SPADONIS RESERVE COLDSTREAM,0,,,,
229420,YARRA RIVER,-37.8192,144.968,0,,367,362,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,367,0,367,367,367,0,367,0,0,0,0,0,218,218,218,218,0,0,218,0,0,0,218,0,0,218,0,0,0,0,0,0,PRINCES BRIDGE,0,,,,
229421,O'SHANNASSY RIVER,-37.7079,145.785,0,,104,101,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,104,104,104,0,104,0,0,0,0,0,104,104,104,104,0,0,104,0,0,0,104,0,0,104,0,0,0,0,0,0,CONFLUENCE WITH YARRA,0,,,,
229601,DIAMOND CREEK,-37.732,145.142,0,,254,254,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,0,254,254,254,0,254,0,0,0,0,0,202,202,202,202,0,0,202,0,0,0,202,0,0,202,0,0,0,0,0,0,MAIN ROAD ELTHAM,0,,,,
229671,WOORI YALLOCK CREEK,-37.7768,145.509,0,,280,277,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,267,0,267,267,259,0,267,0,0,0,0,0,217,217,217,217,0,0,217,0,0,0,217,0,0,217,0,0,0,0,0,0,WARBURTON HIGHWAY,0,,,,
229677,SHEPHERD CREEK,-37.8665,145.531,0,,104,101,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,0,104,104,104,0,104,0,0,0,0,0,104,104,104,104,0,0,104,0,0,0,104,0,0,104,0,0,0,0,0,0,HEALESVILLE KOOWEERUP RD NANGANA,0,,,,
230200,MARIBYRNONG RIVER,-37.72770609,144.8364761,0,,283,282,0,0,0,283,283,0,0,154,0,0,51,0,0,0,0,0,0,153,51,51,51,0,0,0,0,153,0,0,152,102,50,51,51,0,0,1,1,1,6,48,1,48,5,0,1,0,49,1,0,0,46,0,0,0,KEILOR,0,,,,
